wavelength
1550.02484
1550.02484
1550.02484
1550.02484
1550.02484
1550.02485
1550.02485
1550.02484
1550.02484
1550.02485
1550.02484
1550.02484
1550.02485
1550.02485
1550.02484
1550.02485
1550.02484
1550.02484
1550.02485
1550.02485
1550.02485
1550.02485
1550.02486
1550.02485
1550.02484
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02484
1550.02485
1550.02485
1550.02485
1550.02485
1550.02484
1550.02485
1550.02485
1550.02484
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02484
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02484
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02486
1550.02485
1550.02485
1550.02485
1550.02486
1550.02486
1550.02486
1550.02485
1550.02485
1550.02485
1550.02485
1550.02485
1550.02486
1550.02486
1550.02485
1550.02485
1550.02486
1550.02485
1550.02486
1550.02486
1550.02485
1550.02486
1550.02485
1550.02486
1550.02487
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02485
1550.02485
1550.02486
1550.02485
1550.02486
1550.02485
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02485
1550.02486
1550.02485
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02487
1550.02486
1550.02486
1550.02486
1550.02487
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02487
1550.02486
1550.02487
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02486
1550.02487
1550.02487
1550.02486
1550.02486
1550.02486
1550.02486
1550.02487
1550.02487
1550.02486
1550.02486
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02486
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02486
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02486
1550.02486
1550.02487
1550.02486
1550.02487
1550.02487
1550.02487
1550.02487
1550.02486
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02486
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02487
1550.02488
1550.02487
1550.02486
1550.02488
1550.02487
1550.02487
1550.02487
1550.02487
1550.02488
1550.02487
1550.02487
1550.02488
1550.02488
1550.02487
1550.02488
1550.02487
1550.02487
1550.02487
1550.02488
1550.02487
1550.02487
1550.02487
1550.02488
1550.02488
1550.02487
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02487
1550.02488
1550.02488
1550.02488
1550.02487
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02487
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02487
1550.02487
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02489
1550.02488
1550.02488
1550.02487
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02488
1550.02489
1550.02488
1550.02488
1550.02489
1550.02488
1550.02489
1550.02488
1550.02489
1550.02489
1550.02488
1550.02488
1550.02489
1550.02489
1550.02488
1550.02488
1550.02487
1550.02488
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02488
1550.02489
1550.02489
1550.02489
1550.02489
1550.02488
1550.02488
1550.02489
1550.02489
1550.02489
1550.02489
1550.02488
1550.02489
1550.02488
1550.02489
1550.02488
1550.02488
1550.02488
1550.02488
1550.02489
1550.02489
1550.02489
1550.02488
1550.02489
1550.02489
1550.0249
1550.02489
1550.02489
1550.02489
1550.0249
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.0249
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02488
1550.0249
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.02489
1550.0249
1550.02489
1550.02489
1550.0249
1550.0249
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.02489
1550.0249
1550.02489
1550.0249
1550.02489
1550.0249
1550.02489
1550.0249
1550.0249
1550.02489
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.0249
1550.02491
1550.0249
1550.0249
1550.0249
1550.0249
1550.02491
1550.0249
1550.0249
1550.0249
1550.02491
1550.0249
1550.0249
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.0249
1550.02491
1550.02491
1550.0249
1550.02491
1550.0249
1550.02491
1550.02491
1550.0249
1550.0249
1550.02491
1550.02491
1550.02491
1550.0249
1550.02491
1550.02491
1550.0249
1550.02492
1550.0249
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.0249
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02491
1550.02492
1550.02492
1550.02491
1550.02492
1550.02491
1550.02492
1550.02492
1550.02491
1550.02491
1550.02491
1550.02491
1550.02492
1550.02491
1550.02492
1550.02491
1550.02491
1550.02491
1550.02492
1550.02492
1550.02492
1550.02492
1550.02492
1550.02492
1550.02491
1550.02492
1550.02492
1550.02492
1550.02491
1550.02492
1550.02492
1550.02492
1550.02492
1550.02492
1550.02492
1550.02493
1550.02492
1550.02493
1550.02492
1550.02493
1550.02492
1550.02492
1550.02492
1550.02492
1550.02493
1550.02493
1550.02492
1550.02492
1550.02492
1550.02492
1550.02493
1550.02493
1550.02493
1550.02491
1550.02492
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02492
1550.02493
1550.02493
1550.02492
1550.02493
1550.02493
1550.02493
1550.02492
1550.02493
1550.02493
1550.02492
1550.02493
1550.02493
1550.02493
1550.02494
1550.02493
1550.02493
1550.02493
1550.02492
1550.02492
1550.02494
1550.02493
1550.02493
1550.02493
1550.02494
1550.02493
1550.02493
1550.02493
1550.02494
1550.02493
1550.02493
1550.02493
1550.02494
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02493
1550.02494
1550.02494
1550.02493
1550.02493
1550.02493
1550.02493
1550.02494
1550.02494
1550.02494
1550.02494
1550.02494
1550.02494
1550.02494
1550.02494
1550.02494
1550.02494
1550.02494
1550.02495
1550.02495
1550.02494
1550.02494
1550.02494
1550.02494
1550.02495
1550.02494
1550.02493
1550.02494
1550.02495
1550.02493
1550.02494
1550.02495
1550.02494
1550.02494
1550.02494
1550.02495
1550.02494
1550.02494
1550.02495
1550.02495
1550.02495
1550.02494
1550.02495
1550.02495
1550.02494
1550.02495
1550.02495
1550.02494
1550.02495
1550.02494
1550.02494
1550.02495
1550.02495
1550.02494
1550.02495
1550.02495
1550.02494
1550.02494
1550.02495
1550.02494
1550.02495
1550.02494
1550.02495
1550.02495
1550.02496
1550.02495
1550.02495
1550.02495
1550.02495
1550.02495
1550.02495
1550.02496
1550.02495
1550.02495
1550.02495
1550.02495
1550.02495
1550.02495
1550.02495
1550.02495
1550.02495
1550.02496
1550.02495
1550.02496
1550.02495
1550.02496
1550.02495
1550.02496
1550.02495
1550.02496
1550.02495
1550.02496
1550.02495
1550.02495
1550.02495
1550.02496
1550.02496
1550.02496
1550.02496
1550.02496
1550.02496
1550.02496
1550.02496
1550.02497
1550.02495
1550.02496
1550.02495
1550.02495
1550.02496
1550.02496
1550.02496
1550.02496
1550.02496
1550.02495
1550.02496
1550.02496
1550.02489
1550.02481
1550.02481
1550.0248
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.0248
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02482
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02481
1550.02482
1550.02482
1550.02482
1550.02482
1550.02481
1550.02481
1550.02481
1550.02482
1550.02482
1550.02482
1550.02481
1550.02482
1550.02482
1550.02481
1550.02481
1550.02481
1550.02482
1550.02481
1550.02481
1550.02482
1550.02482
1550.02482
1550.02482
1550.02482
1550.02481
1550.02482
1550.02481
1550.02482
1550.02482
1550.02482
1550.02481
1550.02481
1550.02481
1550.02482
1550.02481
1550.02467
1550.02466
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02466
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02466
1550.02466
1550.02467
1550.02467
1550.02467
1550.02466
1550.02467
1550.02467
1550.02466
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02468
1550.02468
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02467
1550.02468
1550.02467
1550.02467
1550.02468
1550.02467
1550.02467
1550.02468
1550.02467
1550.02467
1550.02466
1550.02467
1550.02467
1550.02467
1550.02466
1550.02467
1550.02467
1550.02452
1550.02453
1550.02452
1550.02453
1550.02453
1550.02452
1550.02452
1550.02452
1550.02452
1550.02451
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02451
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02451
1550.02452
1550.02451
1550.02453
1550.02451
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02451
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02452
1550.02437
1550.02437
1550.02436
1550.02436
1550.02437
1550.02436
1550.02437
1550.02437
1550.02437
1550.02436
1550.02437
1550.02437
1550.02436
1550.02436
1550.02436
1550.02436
1550.02436
1550.02437
1550.02436
1550.02436
1550.02437
1550.02437
1550.02437
1550.02437
1550.02437
1550.02436
1550.02436
1550.02437
1550.02437
1550.02437
1550.02437
1550.02437
1550.02437
1550.02437
1550.02437
1550.02437
1550.02436
1550.02436
1550.02437
1550.02437
1550.02436
1550.02436
1550.02437
1550.02437
1550.02437
1550.02436
1550.02437
1550.02437
1550.02436
1550.02436
1550.02437
1550.02436
1550.02436
1550.02437
1550.02436
1550.02436
1550.02437
1550.02437
1550.02436
1550.02437
1550.02421
1550.02421
1550.0242
1550.02421
1550.02421
1550.0242
1550.02421
1550.02421
1550.02421
1550.0242
1550.02421
1550.0242
1550.0242
1550.02421
1550.0242
1550.02421
1550.02421
1550.02421
1550.02421
1550.02421
1550.02421
1550.02421
1550.02421
1550.0242
1550.02421
1550.02421
1550.0242
1550.02421
1550.02421
1550.0242
1550.02421
1550.02421
1550.0242
1550.0242
1550.0242
1550.0242
1550.0242
1550.02419
1550.02421
1550.0242
1550.02421
1550.0242
1550.0242
1550.0242
1550.02421
1550.0242
1550.02421
1550.02419
1550.0242
1550.0242
1550.0242
1550.0242
1550.02421
1550.0242
1550.0242
1550.02421
1550.0242
1550.02421
1550.02405
1550.02404
1550.02405
1550.02405
1550.02405
1550.02404
1550.02404
1550.02405
1550.02405
1550.02405
1550.02405
1550.02404
1550.02405
1550.02405
1550.02405
1550.02404
1550.02405
1550.02405
1550.02404
1550.02405
1550.02404
1550.02403
1550.02405
1550.02405
1550.02405
1550.02405
1550.02405
1550.02404
1550.02405
1550.02404
1550.02405
1550.02404
1550.02404
1550.02405
1550.02405
1550.02404
1550.02404
1550.02404
1550.02405
1550.02404
1550.02404
1550.02404
1550.02404
1550.02404
1550.02405
1550.02404
1550.02404
1550.02404
1550.02404
1550.02404
1550.02404
1550.02404
1550.02405
1550.02405
1550.02405
1550.02404
1550.02403
1550.02405
1550.02404
1550.02404
1550.0239
1550.02389
1550.02389
1550.02389
1550.0239
1550.02389
1550.0239
1550.02389
1550.02389
1550.0239
1550.02389
1550.02389
1550.02389
1550.0239
1550.0239
1550.02389
1550.0239
1550.0239
1550.02389
1550.02389
1550.0239
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.0239
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.0239
1550.02389
1550.0239
1550.02389
1550.02389
1550.02389
1550.02389
1550.0239
1550.02389
1550.02389
1550.0239
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.02389
1550.0239
1550.02389
1550.02389
1550.02375
1550.02375
1550.02375
1550.02374
1550.02374
1550.02374
1550.02374
1550.02374
1550.02374
1550.02373
1550.02374
1550.02373
1550.02374
1550.02374
1550.02374
1550.02374
1550.02374
1550.02374
1550.02374
1550.02374
1550.02373
1550.02374
1550.02374
1550.02374
1550.02375
1550.02374
1550.02374
1550.02374
1550.02374
1550.02375
1550.02374
1550.02374
1550.02374
1550.02374
1550.02373
1550.02374
1550.02374
1550.02373
1550.02373
1550.02373
1550.02374
1550.02374
1550.02373
1550.02375
1550.02374
1550.02374
1550.02373
1550.02373
1550.02374
1550.02374
1550.02374
1550.02374
1550.02374
1550.02373
1550.02374
1550.02374
1550.02374
1550.02374
1550.0236
1550.02359
1550.02359
1550.02358
1550.02359
1550.02359
1550.02359
1550.02359
1550.02359
1550.02359
1550.0236
1550.02359
1550.02358
1550.02358
1550.02358
1550.02359
1550.02358
1550.02359
1550.02359
1550.02359
1550.02358
1550.02358
1550.02358
1550.02358
1550.02359
1550.02358
1550.02359
1550.02358
1550.02358
1550.02359
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02359
1550.02359
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02359
1550.02358
1550.02358
1550.02359
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02358
1550.02359
1550.02358
1550.02358
1550.02354
1550.02343
1550.02343
1550.02343
1550.02342
1550.02343
1550.02343
1550.02342
1550.02342
1550.02343
1550.02343
1550.02343
1550.02342
1550.02342
1550.02343
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02343
1550.02343
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02343
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02343
1550.02342
1550.02341
1550.02341
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02342
1550.02341
1550.02341
1550.02342
1550.02342
1550.02342
1550.02327
1550.02327
1550.02326
1550.02327
1550.02327
1550.02326
1550.02326
1550.02327
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02327
1550.02326
1550.02326
1550.02325
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02325
1550.02325
1550.02326
1550.02326
1550.02326
1550.02326
1550.02325
1550.02326
1550.02326
1550.02326
1550.02325
1550.02325
1550.02326
1550.02326
1550.02326
1550.02325
1550.02325
1550.02326
1550.02326
1550.02325
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02326
1550.02325
1550.02325
1550.0231
1550.02311
1550.02311
1550.02311
1550.0231
1550.0231
1550.02311
1550.0231
1550.02311
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.02309
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.0231
1550.02309
1550.02309
1550.0231
1550.0231
1550.0231
1550.02311
1550.0231
1550.0231
1550.0231
1550.0231
1550.02309
1550.0231
1550.0231
1550.02309
1550.0231
1550.02309
1550.02309
1550.02309
1550.02309
1550.0231
1550.0231
1550.02309
1550.0231
1550.02309
1550.02309
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02294
1550.02293
1550.02294
1550.02294
1550.02294
1550.02293
1550.02294
1550.02294
1550.02294
1550.02294
1550.02293
1550.02294
1550.02294
1550.02293
1550.02294
1550.02294
1550.02293
1550.02294
1550.02293
1550.02293
1550.02293
1550.02293
1550.02293
1550.02293
1550.02293
1550.02294
1550.02293
1550.02294
1550.02294
1550.02293
1550.02294
1550.02293
1550.02293
1550.02294
1550.02293
1550.02294
1550.02294
1550.02293
1550.02293
1550.02293
1550.02294
1550.02294
1550.02293
1550.02293
1550.02293
1550.02293
1550.02293
1550.02279
1550.02278
1550.02278
1550.02278
1550.02278
1550.02278
1550.02278
1550.02277
1550.02278
1550.02278
1550.02278
1550.02278
1550.02277
1550.02277
1550.02277
1550.02277
1550.02278
1550.02278
1550.02278
1550.02278
1550.02277
1550.02277
1550.02278
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02278
1550.02278
1550.02277
1550.02277
1550.02278
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02278
1550.02277
1550.02277
1550.02277
1550.02276
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02277
1550.02263
1550.02263
1550.02263
1550.02262
1550.02262
1550.02263
1550.02262
1550.02263
1550.02263
1550.02263
1550.02262
1550.02262
1550.02263
1550.02262
1550.02262
1550.02263
1550.02262
1550.02263
1550.02263
1550.02262
1550.02263
1550.02262
1550.02262
1550.02262
1550.02262
1550.02263
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02263
1550.02263
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02261
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02262
1550.02261
1550.02263
1550.02263
1550.02257
1550.02248
1550.02248
1550.02248
1550.02247
1550.02248
1550.02247
1550.02247
1550.02248
1550.02248
1550.02247
1550.02247
1550.02248
1550.02247
1550.02248
1550.02248
1550.02247
1550.02248
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02248
1550.02247
1550.02248
1550.02247
1550.02246
1550.02247
1550.02248
1550.02247
1550.02248
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02246
1550.02247
1550.02247
1550.02246
1550.02247
1550.02247
1550.02246
1550.02247
1550.02247
1550.02247
1550.02247
1550.02247
1550.02246
1550.02247
1550.02246
1550.02232
1550.02232
1550.02232
1550.02232
1550.02231
1550.02232
1550.02232
1550.02232
1550.02232
1550.02232
1550.02232
1550.02231
1550.02232
1550.02232
1550.02231
1550.02232
1550.02232
1550.02232
1550.02231
1550.02232
1550.02231
1550.02231
1550.02232
1550.02231
1550.02231
1550.02232
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.0223
1550.02231
1550.02231
1550.02231
1550.02231
1550.0223
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.02231
1550.0223
1550.02231
1550.02231
1550.02231
1550.02231
1550.02228
1550.02216
1550.02216
1550.02216
1550.02216
1550.02216
1550.02216
1550.02216
1550.02215
1550.02216
1550.02216
1550.02216
1550.02215
1550.02216
1550.02216
1550.02216
1550.02215
1550.02215
1550.02216
1550.02215
1550.02215
1550.02215
1550.02215
1550.02215
1550.02216
1550.02215
1550.02215
1550.02215
1550.02215
1550.02215
1550.02215
1550.02215
1550.02215
1550.02214
1550.02215
1550.02215
1550.02214
1550.02214
1550.02215
1550.02215
1550.02215
1550.02214
1550.02214
1550.02214
1550.02215
1550.02215
1550.02214
1550.02215
1550.02215
1550.02215
1550.02214
1550.02215
1550.02215
1550.02215
1550.02215
1550.02214
1550.02215
1550.02215
1550.02214
1550.02215
1550.02215
1550.02214
1550.022
1550.02199
1550.022
1550.02199
1550.02199
1550.022
1550.022
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02198
1550.02199
1550.02198
1550.02199
1550.02198
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02199
1550.02198
1550.02198
1550.02199
1550.02198
1550.02199
1550.02199
1550.02199
1550.02198
1550.02199
1550.02199
1550.02198
1550.02199
1550.02198
1550.02199
1550.02199
1550.02198
1550.02199
1550.02197
1550.02199
1550.02198
1550.02198
1550.02197
1550.02198
1550.02198
1550.02198
1550.02198
1550.02197
1550.02199
1550.02183
1550.02183
1550.02183
1550.02183
1550.02183
1550.02183
1550.02182
1550.02183
1550.02183
1550.02182
1550.02183
1550.02182
1550.02182
1550.02182
1550.02183
1550.02183
1550.02182
1550.02183
1550.02183
1550.02182
1550.02182
1550.02182
1550.02183
1550.02182
1550.02183
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02181
1550.02183
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02182
1550.02181
1550.02182
1550.02181
1550.02181
1550.02181
1550.02182
1550.02181
1550.02181
1550.02182
1550.02182
1550.02181
1550.02181
1550.02166
1550.02166
1550.02166
1550.02166
1550.02166
1550.02165
1550.02166
1550.02166
1550.02166
1550.02166
1550.02166
1550.02165
1550.02166
1550.02165
1550.02166
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02166
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02166
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02165
1550.02164
1550.02164
1550.02165
1550.02165
1550.02165
1550.02164
1550.02164
1550.02164
1550.02164
1550.02165
1550.02165
1550.02164
1550.02164
1550.02165
1550.02164
1550.02165
1550.02164
1550.02164
1550.02164
1550.02164
1550.02165
1550.02164
1550.02149
1550.02149
1550.02149
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02149
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02148
1550.02147
1550.02148
1550.02147
1550.02147
1550.02148
1550.02147
1550.02148
1550.02148
1550.02147
1550.02147
1550.02147
